id,sub_dist,Village,longitude,Latitude,B,POINT_X,POINT_Y,DEM,slope_pc,DEM_accu,DEM_flength,DEM_curv,DEM_Plan_Curv,DEM_Prf_Curv,landuse,LST.jan1,LST.apr7,LST.jun26,LST.sep30,NDVI_JAN4,NDVI_Apr4,preciJan2019,preciApr2019,preciJun2019,preciSep2019
10419,Karthikappally,Muthukulam (Ct),76.46333,9.2266,0.398,660755.8,1020234,10,0,6,68.29935,0,0,0,8,28.90999794,32.34999847,26.89000893,27.58999062,0.7377823,0.659404993,0.002963885,0.136027396,0.509611249,0.569798768
10420,Karthikappally,Muthukulam (Ct),76.44778,9.228334,0.306,659046.4,1020419,11,4.431429,0,0,1.256804,0.628402,-0.628402,8,28.35000038,32.56999969,25.74999428,24.70998573,0.641952991,0.566407442,0.002963885,0.136027396,0.509611249,0.569798768
10421,Karthikappally,Muthukulam (Ct),76.44917,9.204444,0.33,659209.8,1017777,6,4.204022,928,683.89,-1.256804,-0.4713015,0.7855025,11,28.45000648,32.11000824,26.51000404,25.92998695,0.660861611,0.608311713,0.0024847,0.141136155,0.498518586,0.540664494
10422,Karthikappally,Muthukulam (Ct),76.44667,9.231945,0.097,658922.8,1020817,9,1.401341,52,176.6075,0,0,0,8,28.70998573,32.12999725,27.3699894,25.51000404,0.812754393,0.592861116,0.002963885,0.136027396,0.509611249,0.569798768
10423,Karthikappally,Muthukulam (Ct),76.44917,9.204444,0.341,659209.8,1017777,6,4.204022,928,683.89,-1.256804,-0.4713015,0.7855025,11,28.45000648,32.11000824,26.51000404,25.92998695,0.660861611,0.608311713,0.0024847,0.141136155,0.498518586,0.540664494
10424,Karthikappally,Muthukulam (Ct),76.44917,9.204444,0.265,659209.8,1017777,6,4.204022,928,683.89,-1.256804,-0.4713015,0.7855025,11,28.45000648,32.11000824,26.51000404,25.92998695,0.660861611,0.608311713,0.0024847,0.141136155,0.498518586,0.540664494
10425,Karthikappally,Muthukulam (Ct),76.46417,9.199722,7.133,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10426,Karthikappally,Muthukulam (Ct),76.45778,9.200833,0.668,660157.6,1017382,10,0,28,114.4299,0,0,0,8,28.8699894,32.70998383,26.58999062,26.01000404,0.835829854,0.688295186,0.0024847,0.141136155,0.498518586,0.540664494
10427,Karthikappally,Muthukulam (Ct),76.46333,9.226666,0.479,660755.8,1020241,10,0,4,50.4593,0,0,0,8,28.90999794,32.34999847,26.89000893,27.58999062,0.627974033,0.595198095,0.002963885,0.136027396,0.509611249,0.569798768
10428,Karthikappally,Muthukulam (Ct),76.46417,9.199722,0.296,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10429,Karthikappally,Muthukulam (Ct),76.46417,9.199722,0.353,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10430,Karthikappally,Muthukulam (Ct),76.44917,9.204444,0.232,659209.8,1017777,6,4.204022,928,683.89,-1.256804,-0.4713015,0.7855025,11,28.45000648,32.11000824,26.51000404,25.92998695,0.660861611,0.608311713,0.0024847,0.141136155,0.498518586,0.540664494
10431,Karthikappally,Muthukulam (Ct),76.46417,9.199722,0.081,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10432,Karthikappally,Muthukulam (Ct),76.44917,9.204444,0.258,659209.8,1017777,6,4.204022,928,683.89,-1.256804,-0.4713015,0.7855025,11,28.45000648,32.11000824,26.51000404,25.92998695,0.660861611,0.608311713,0.0024847,0.141136155,0.498518586,0.540664494
10433,Karthikappally,Muthukulam (Ct),76.44778,9.228334,0.34,659046.4,1020419,11,4.431429,0,0,1.256804,0.628402,-0.628402,8,28.35000038,32.56999969,25.74999428,24.70998573,0.641952991,0.566407442,0.002963885,0.136027396,0.509611249,0.569798768
10434,Karthikappally,Muthukulam (Ct),76.46417,9.199722,0.079,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10435,Karthikappally,Muthukulam (Ct),76.44833,9.209722,0.478,659115.2,1018361,6,0,33,345.8256,0,0,0,2,28.49001503,31.4699955,26.67000771,26.85000038,0.703953445,0.219686165,0.0024847,0.141136155,0.498518586,0.540664494
10436,Karthikappally,Muthukulam (Ct),76.46417,9.199722,0.103,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10437,Karthikappally,Muthukulam (Ct),76.44778,9.228334,0.314,659046.4,1020419,11,4.431429,0,0,1.256804,0.628402,-0.628402,8,28.35000038,32.56999969,25.74999428,24.70998573,0.641952991,0.566407442,0.002963885,0.136027396,0.509611249,0.569798768
10438,Karthikappally,Muthukulam (Ct),76.44917,9.204444,0.187,659209.8,1017777,6,4.204022,928,683.89,-1.256804,-0.4713015,0.7855025,11,28.45000648,32.11000824,26.51000404,25.92998695,0.660861611,0.608311713,0.0024847,0.141136155,0.498518586,0.540664494
10439,Karthikappally,Muthukulam (Ct),76.46306,9.220278,0.425,660729,1019535,10,0,9,113.5334,0,0,0,8,29.08999062,32.39000702,25.62999916,27.35000038,0.706806302,0.036551077,0.0024847,0.141136155,0.498518586,0.540664494
10440,Karthikappally,Muthukulam (Ct),76.44805,9.208611,0.53,659084.9,1018238,6,0,21,257.5217,0,0,0,8,28.49001503,31.4699955,26.67000771,26.85000038,0.764050663,0.66413182,0.0024847,0.141136155,0.498518586,0.540664494
10441,Karthikappally,Muthukulam (Ct),76.44833,9.209722,0.591,659115.2,1018361,6,0,33,345.8256,0,0,0,2,28.49001503,31.4699955,26.67000771,26.85000038,0.703953445,0.219686165,0.0024847,0.141136155,0.498518586,0.540664494
10442,Karthikappally,Muthukulam (Ct),76.44805,9.208611,0.594,659084.9,1018238,6,0,21,257.5217,0,0,0,8,28.49001503,31.4699955,26.67000771,26.85000038,0.764050663,0.66413182,0.0024847,0.141136155,0.498518586,0.540664494
10443,Karthikappally,Muthukulam (Ct),76.46417,9.199722,0.107,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10444,Karthikappally,Muthukulam (Ct),76.44778,9.228334,0.061,659046.4,1020419,11,4.431429,0,0,1.256804,0.628402,-0.628402,8,28.35000038,32.56999969,25.74999428,24.70998573,0.641952991,0.566407442,0.002963885,0.136027396,0.509611249,0.569798768
10445,Karthikappally,Muthukulam (Ct),76.44667,9.231945,0.056,658922.8,1020817,9,1.401341,52,176.6075,0,0,0,8,28.70998573,32.12999725,27.3699894,25.51000404,0.812754393,0.592861116,0.002963885,0.136027396,0.509611249,0.569798768
10446,Karthikappally,Muthukulam (Ct),76.46417,9.199722,0.099,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10447,Karthikappally,Muthukulam (Ct),76.44667,9.231945,0.307,658922.8,1020817,9,1.401341,52,176.6075,0,0,0,8,28.70998573,32.12999725,27.3699894,25.51000404,0.812754393,0.592861116,0.002963885,0.136027396,0.509611249,0.569798768
10448,Karthikappally,Muthukulam (Ct),76.46333,9.226666,0.441,660755.8,1020241,10,0,4,50.4593,0,0,0,8,28.90999794,32.34999847,26.89000893,27.58999062,0.627974033,0.595198095,0.002963885,0.136027396,0.509611249,0.569798768
10449,Karthikappally,Muthukulam (Ct),76.44778,9.228334,0.061,659046.4,1020419,11,4.431429,0,0,1.256804,0.628402,-0.628402,8,28.35000038,32.56999969,25.74999428,24.70998573,0.641952991,0.566407442,0.002963885,0.136027396,0.509611249,0.569798768
10450,Karthikappally,Muthukulam (Ct),76.45139,9.229167,0.306,659442.7,1020512,10,0,13,163.9927,0,0,0,1,28.70998573,32.01000214,26.8699894,25.05001259,0.79553467,0.425797492,0.002963885,0.136027396,0.509611249,0.569798768
10451,Karthikappally,Muthukulam (Ct),76.44778,9.228334,0.314,659046.4,1020419,11,4.431429,0,0,1.256804,0.628402,-0.628402,8,28.35000038,32.56999969,25.74999428,24.70998573,0.641952991,0.566407442,0.002963885,0.136027396,0.509611249,0.569798768
10452,Karthikappally,Muthukulam (Ct),76.48833,9.214167,0.435,663508.5,1018870,13,3.133493,12,80.91417,-0.628402,0,0.628402,15,29.30999184,31.49001503,25.79000282,27.90999794,0.764769673,0.519134343,0.0024847,0.141136155,0.498518586,0.540664494
10453,Karthikappally,Muthukulam (Ct),76.45778,9.200833,0.639,660157.6,1017382,10,0,28,114.4299,0,0,0,8,28.8699894,32.70998383,26.58999062,26.01000404,0.835829854,0.688295186,0.0024847,0.141136155,0.498518586,0.540664494
10454,Karthikappally,Muthukulam (Ct),76.44667,9.231945,0.048,658922.8,1020817,9,1.401341,52,176.6075,0,0,0,8,28.70998573,32.12999725,27.3699894,25.51000404,0.812754393,0.592861116,0.002963885,0.136027396,0.509611249,0.569798768
10455,Karthikappally,Muthukulam (Ct),76.46417,9.199722,0.087,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10456,Karthikappally,Muthukulam (Ct),76.45139,9.229167,0.36,659442.7,1020512,10,0,13,163.9927,0,0,0,1,28.70998573,32.01000214,26.8699894,25.05001259,0.79553467,0.425797492,0.002963885,0.136027396,0.509611249,0.569798768
10457,Karthikappally,Muthukulam (Ct),76.44667,9.231945,0.348,658922.8,1020817,9,1.401341,52,176.6075,0,0,0,8,28.70998573,32.12999725,27.3699894,25.51000404,0.812754393,0.592861116,0.002963885,0.136027396,0.509611249,0.569798768
10458,Karthikappally,Muthukulam (Ct),76.44917,9.204444,0.312,659209.8,1017777,6,4.204022,928,683.89,-1.256804,-0.4713015,0.7855025,11,28.45000648,32.11000824,26.51000404,25.92998695,0.660861611,0.608311713,0.0024847,0.141136155,0.498518586,0.540664494
10459,Karthikappally,Muthukulam (Ct),76.44667,9.231945,0.057,658922.8,1020817,9,1.401341,52,176.6075,0,0,0,8,28.70998573,32.12999725,27.3699894,25.51000404,0.812754393,0.592861116,0.002963885,0.136027396,0.509611249,0.569798768
10460,Karthikappally,Muthukulam (Ct),76.44667,9.231945,0.062,658922.8,1020817,9,1.401341,52,176.6075,0,0,0,8,28.70998573,32.12999725,27.3699894,25.51000404,0.812754393,0.592861116,0.002963885,0.136027396,0.509611249,0.569798768
10461,Karthikappally,Muthukulam (Ct),76.44667,9.231945,0.045,658922.8,1020817,9,1.401341,52,176.6075,0,0,0,8,28.70998573,32.12999725,27.3699894,25.51000404,0.812754393,0.592861116,0.002963885,0.136027396,0.509611249,0.569798768
10462,Karthikappally,Muthukulam (Ct),76.44778,9.228334,0.326,659046.4,1020419,11,4.431429,0,0,1.256804,0.628402,-0.628402,8,28.35000038,32.56999969,25.74999428,24.70998573,0.641952991,0.566407442,0.002963885,0.136027396,0.509611249,0.569798768
10463,Karthikappally,Muthukulam (Ct),76.46306,9.220278,0.46,660729,1019535,10,0,9,113.5334,0,0,0,8,29.08999062,32.39000702,25.62999916,27.35000038,0.706806302,0.036551077,0.0024847,0.141136155,0.498518586,0.540664494
10464,Karthikappally,Muthukulam (Ct),76.44778,9.228334,0.326,659046.4,1020419,11,4.431429,0,0,1.256804,0.628402,-0.628402,8,28.35000038,32.56999969,25.74999428,24.70998573,0.641952991,0.566407442,0.002963885,0.136027396,0.509611249,0.569798768
10465,Karthikappally,Muthukulam (Ct),76.46417,9.199722,0.07,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10466,Karthikappally,Muthukulam (Ct),76.46333,9.2266,0.448,660755.8,1020234,10,0,6,68.29935,0,0,0,8,28.90999794,32.34999847,26.89000893,27.58999062,0.7377823,0.659404993,0.002963885,0.136027396,0.509611249,0.569798768
10467,Karthikappally,Muthukulam (Ct),76.46417,9.199722,0.11,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10468,Karthikappally,Muthukulam (Ct),76.46417,9.199722,3.126,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10469,Karthikappally,Muthukulam (Ct),76.46417,9.199722,0.102,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10470,Karthikappally,Muthukulam (Ct),76.44778,9.228334,0.18,659046.4,1020419,11,4.431429,0,0,1.256804,0.628402,-0.628402,8,28.35000038,32.56999969,25.74999428,24.70998573,0.641952991,0.566407442,0.002963885,0.136027396,0.509611249,0.569798768
10471,Karthikappally,Muthukulam (Ct),76.44667,9.231945,0.334,658922.8,1020817,9,1.401341,52,176.6075,0,0,0,8,28.70998573,32.12999725,27.3699894,25.51000404,0.812754393,0.592861116,0.002963885,0.136027396,0.509611249,0.569798768
10472,Karthikappally,Muthukulam (Ct),76.44778,9.228334,0.402,659046.4,1020419,11,4.431429,0,0,1.256804,0.628402,-0.628402,8,28.35000038,32.56999969,25.74999428,24.70998573,0.641952991,0.566407442,0.002963885,0.136027396,0.509611249,0.569798768
10473,Karthikappally,Muthukulam (Ct),76.46417,9.199722,0.079,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10474,Karthikappally,Muthukulam (Ct),76.44778,9.228334,0.076,659046.4,1020419,11,4.431429,0,0,1.256804,0.628402,-0.628402,8,28.35000038,32.56999969,25.74999428,24.70998573,0.641952991,0.566407442,0.002963885,0.136027396,0.509611249,0.569798768
10475,Karthikappally,Muthukulam (Ct),76.44917,9.204444,0.209,659209.8,1017777,6,4.204022,928,683.89,-1.256804,-0.4713015,0.7855025,11,28.45000648,32.11000824,26.51000404,25.92998695,0.660861611,0.608311713,0.0024847,0.141136155,0.498518586,0.540664494
10476,Karthikappally,Muthukulam (Ct),76.44917,9.204444,0.178,659209.8,1017777,6,4.204022,928,683.89,-1.256804,-0.4713015,0.7855025,11,28.45000648,32.11000824,26.51000404,25.92998695,0.660861611,0.608311713,0.0024847,0.141136155,0.498518586,0.540664494
10477,Karthikappally,Muthukulam (Ct),76.44667,9.231945,0.375,658922.8,1020817,9,1.401341,52,176.6075,0,0,0,8,28.70998573,32.12999725,27.3699894,25.51000404,0.812754393,0.592861116,0.002963885,0.136027396,0.509611249,0.569798768
10478,Karthikappally,Muthukulam (Ct),76.44917,9.204444,0.096,659209.8,1017777,6,4.204022,928,683.89,-1.256804,-0.4713015,0.7855025,11,28.45000648,32.11000824,26.51000404,25.92998695,0.660861611,0.608311713,0.0024847,0.141136155,0.498518586,0.540664494
10479,Karthikappally,Muthukulam (Ct),76.44917,9.204444,0.187,659209.8,1017777,6,4.204022,928,683.89,-1.256804,-0.4713015,0.7855025,11,28.45000648,32.11000824,26.51000404,25.92998695,0.660861611,0.608311713,0.0024847,0.141136155,0.498518586,0.540664494
10480,Karthikappally,Muthukulam (Ct),76.46417,9.199722,0.087,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10481,Karthikappally,Muthukulam (Ct),76.48833,9.214167,0.433,663508.5,1018870,13,3.133493,12,80.91417,-0.628402,0,0.628402,15,29.30999184,31.49001503,25.79000282,27.90999794,0.764769673,0.519134343,0.0024847,0.141136155,0.498518586,0.540664494
10482,Karthikappally,Muthukulam (Ct),76.46333,9.2266,0.403,660755.8,1020234,10,0,6,68.29935,0,0,0,8,28.90999794,32.34999847,26.89000893,27.58999062,0.7377823,0.659404993,0.002963885,0.136027396,0.509611249,0.569798768
10483,Karthikappally,Muthukulam (Ct),76.46333,9.2266,0.505,660755.8,1020234,10,0,6,68.29935,0,0,0,8,28.90999794,32.34999847,26.89000893,27.58999062,0.7377823,0.659404993,0.002963885,0.136027396,0.509611249,0.569798768
10484,Karthikappally,Muthukulam (Ct),76.46333,9.226666,0.486,660755.8,1020241,10,0,4,50.4593,0,0,0,8,28.90999794,32.34999847,26.89000893,27.58999062,0.627974033,0.595198095,0.002963885,0.136027396,0.509611249,0.569798768
10485,Karthikappally,Muthukulam (Ct),76.46417,9.199722,0.076,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10486,Karthikappally,Muthukulam (Ct),76.44917,9.204444,0.285,659209.8,1017777,6,4.204022,928,683.89,-1.256804,-0.4713015,0.7855025,11,28.45000648,32.11000824,26.51000404,25.92998695,0.660861611,0.608311713,0.0024847,0.141136155,0.498518586,0.540664494
10487,Karthikappally,Muthukulam (Ct),76.44861,9.208333,0.396,659146.6,1018207,6,0,12,151.3779,0,0,0,8,28.49001503,31.4699955,26.67000771,26.85000038,0.792553186,0.59707725,0.0024847,0.141136155,0.498518586,0.540664494
10488,Karthikappally,Muthukulam (Ct),76.45778,9.200833,0.65,660157.6,1017382,10,0,28,114.4299,0,0,0,8,28.8699894,32.70998383,26.58999062,26.01000404,0.835829854,0.688295186,0.0024847,0.141136155,0.498518586,0.540664494
10489,Karthikappally,Muthukulam (Ct),76.44917,9.204444,0.096,659209.8,1017777,6,4.204022,928,683.89,-1.256804,-0.4713015,0.7855025,11,28.45000648,32.11000824,26.51000404,25.92998695,0.660861611,0.608311713,0.0024847,0.141136155,0.498518586,0.540664494
10490,Karthikappally,Muthukulam (Ct),76.46417,9.199722,0.128,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10491,Karthikappally,Muthukulam (Ct),76.44778,9.228334,0.086,659046.4,1020419,11,4.431429,0,0,1.256804,0.628402,-0.628402,8,28.35000038,32.56999969,25.74999428,24.70998573,0.641952991,0.566407442,0.002963885,0.136027396,0.509611249,0.569798768
10492,Karthikappally,Muthukulam (Ct),76.46417,9.199722,0.07,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10493,Karthikappally,Muthukulam (Ct),76.44667,9.231945,0.074,658922.8,1020817,9,1.401341,52,176.6075,0,0,0,8,28.70998573,32.12999725,27.3699894,25.51000404,0.812754393,0.592861116,0.002963885,0.136027396,0.509611249,0.569798768
10494,Karthikappally,Muthukulam (Ct),76.46417,9.199722,0.347,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10495,Karthikappally,Muthukulam (Ct),76.45139,9.229167,0.269,659442.7,1020512,10,0,13,163.9927,0,0,0,1,28.70998573,32.01000214,26.8699894,25.05001259,0.79553467,0.425797492,0.002963885,0.136027396,0.509611249,0.569798768
10496,Karthikappally,Muthukulam (Ct),76.44917,9.204444,0.283,659209.8,1017777,6,4.204022,928,683.89,-1.256804,-0.4713015,0.7855025,11,28.45000648,32.11000824,26.51000404,25.92998695,0.660861611,0.608311713,0.0024847,0.141136155,0.498518586,0.540664494
10497,Karthikappally,Muthukulam (Ct),76.46417,9.199722,0.35,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10498,Karthikappally,Muthukulam (Ct),76.44667,9.231945,0.348,658922.8,1020817,9,1.401341,52,176.6075,0,0,0,8,28.70998573,32.12999725,27.3699894,25.51000404,0.812754393,0.592861116,0.002963885,0.136027396,0.509611249,0.569798768
10499,Karthikappally,Muthukulam (Ct),76.45139,9.229167,0.297,659442.7,1020512,10,0,13,163.9927,0,0,0,1,28.70998573,32.01000214,26.8699894,25.05001259,0.79553467,0.425797492,0.002963885,0.136027396,0.509611249,0.569798768
10500,Karthikappally,Muthukulam (Ct),76.45139,9.229167,0.152,659442.7,1020512,10,0,13,163.9927,0,0,0,1,28.70998573,32.01000214,26.8699894,25.05001259,0.79553467,0.425797492,0.002963885,0.136027396,0.509611249,0.569798768
10501,Karthikappally,Muthukulam (Ct),76.46417,9.199722,0.134,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10502,Karthikappally,Muthukulam (Ct),76.45139,9.229167,0.261,659442.7,1020512,10,0,13,163.9927,0,0,0,1,28.70998573,32.01000214,26.8699894,25.05001259,0.79553467,0.425797492,0.002963885,0.136027396,0.509611249,0.569798768
10503,Karthikappally,Muthukulam (Ct),76.44778,9.228334,0.311,659046.4,1020419,11,4.431429,0,0,1.256804,0.628402,-0.628402,8,28.35000038,32.56999969,25.74999428,24.70998573,0.641952991,0.566407442,0.002963885,0.136027396,0.509611249,0.569798768
10504,Karthikappally,Muthukulam (Ct),76.44917,9.204444,0.223,659209.8,1017777,6,4.204022,928,683.89,-1.256804,-0.4713015,0.7855025,11,28.45000648,32.11000824,26.51000404,25.92998695,0.660861611,0.608311713,0.0024847,0.141136155,0.498518586,0.540664494
10505,Karthikappally,Muthukulam (Ct),76.44667,9.231945,0.375,658922.8,1020817,9,1.401341,52,176.6075,0,0,0,8,28.70998573,32.12999725,27.3699894,25.51000404,0.812754393,0.592861116,0.002963885,0.136027396,0.509611249,0.569798768
10506,Karthikappally,Muthukulam (Ct),76.48833,9.214167,0.452,663508.5,1018870,13,3.133493,12,80.91417,-0.628402,0,0.628402,15,29.30999184,31.49001503,25.79000282,27.90999794,0.764769673,0.519134343,0.0024847,0.141136155,0.498518586,0.540664494
10507,Karthikappally,Muthukulam (Ct),76.45778,9.200833,0.638,660157.6,1017382,10,0,28,114.4299,0,0,0,8,28.8699894,32.70998383,26.58999062,26.01000404,0.835829854,0.688295186,0.0024847,0.141136155,0.498518586,0.540664494
10508,Karthikappally,Muthukulam (Ct),76.44778,9.228334,0.229,659046.4,1020419,11,4.431429,0,0,1.256804,0.628402,-0.628402,8,28.35000038,32.56999969,25.74999428,24.70998573,0.641952991,0.566407442,0.002963885,0.136027396,0.509611249,0.569798768
10509,Karthikappally,Muthukulam (Ct),76.45139,9.229167,0.278,659442.7,1020512,10,0,13,163.9927,0,0,0,1,28.70998573,32.01000214,26.8699894,25.05001259,0.79553467,0.425797492,0.002963885,0.136027396,0.509611249,0.569798768
10510,Karthikappally,Muthukulam (Ct),76.44667,9.231945,0.112,658922.8,1020817,9,1.401341,52,176.6075,0,0,0,8,28.70998573,32.12999725,27.3699894,25.51000404,0.812754393,0.592861116,0.002963885,0.136027396,0.509611249,0.569798768
10511,Karthikappally,Muthukulam (Ct),76.44667,9.231945,0.041,658922.8,1020817,9,1.401341,52,176.6075,0,0,0,8,28.70998573,32.12999725,27.3699894,25.51000404,0.812754393,0.592861116,0.002963885,0.136027396,0.509611249,0.569798768
10512,Karthikappally,Muthukulam (Ct),76.44917,9.204444,0.105,659209.8,1017777,6,4.204022,928,683.89,-1.256804,-0.4713015,0.7855025,11,28.45000648,32.11000824,26.51000404,25.92998695,0.660861611,0.608311713,0.0024847,0.141136155,0.498518586,0.540664494
10513,Karthikappally,Muthukulam (Ct),76.45778,9.200833,0.63,660157.6,1017382,10,0,28,114.4299,0,0,0,8,28.8699894,32.70998383,26.58999062,26.01000404,0.835829854,0.688295186,0.0024847,0.141136155,0.498518586,0.540664494
10514,Karthikappally,Muthukulam (Ct),76.44667,9.231945,0.076,658922.8,1020817,9,1.401341,52,176.6075,0,0,0,8,28.70998573,32.12999725,27.3699894,25.51000404,0.812754393,0.592861116,0.002963885,0.136027396,0.509611249,0.569798768
10515,Karthikappally,Muthukulam (Ct),76.45139,9.229167,0.268,659442.7,1020512,10,0,13,163.9927,0,0,0,1,28.70998573,32.01000214,26.8699894,25.05001259,0.79553467,0.425797492,0.002963885,0.136027396,0.509611249,0.569798768
10516,Karthikappally,Muthukulam (Ct),76.46417,9.199722,0.081,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10517,Karthikappally,Muthukulam (Ct),76.46417,9.199722,0.071,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10518,Karthikappally,Muthukulam (Ct),76.44778,9.228334,0.37,659046.4,1020419,11,4.431429,0,0,1.256804,0.628402,-0.628402,8,28.35000038,32.56999969,25.74999428,24.70998573,0.641952991,0.566407442,0.002963885,0.136027396,0.509611249,0.569798768
10519,Karthikappally,Muthukulam (Ct),76.45139,9.229167,0.265,659442.7,1020512,10,0,13,163.9927,0,0,0,1,28.70998573,32.01000214,26.8699894,25.05001259,0.79553467,0.425797492,0.002963885,0.136027396,0.509611249,0.569798768
10520,Karthikappally,Muthukulam (Ct),76.44917,9.204444,0.294,659209.8,1017777,6,4.204022,928,683.89,-1.256804,-0.4713015,0.7855025,11,28.45000648,32.11000824,26.51000404,25.92998695,0.660861611,0.608311713,0.0024847,0.141136155,0.498518586,0.540664494
10521,Karthikappally,Muthukulam (Ct),76.44667,9.231945,0.257,658922.8,1020817,9,1.401341,52,176.6075,0,0,0,8,28.70998573,32.12999725,27.3699894,25.51000404,0.812754393,0.592861116,0.002963885,0.136027396,0.509611249,0.569798768
10522,Karthikappally,Muthukulam (Ct),76.44778,9.228334,0.362,659046.4,1020419,11,4.431429,0,0,1.256804,0.628402,-0.628402,8,28.35000038,32.56999969,25.74999428,24.70998573,0.641952991,0.566407442,0.002963885,0.136027396,0.509611249,0.569798768
10523,Karthikappally,Muthukulam (Ct),76.46417,9.199722,0.331,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
10524,Karthikappally,Muthukulam (Ct),76.46417,9.199722,0.358,660860.2,1017262,12,3.963591,1,12.61482,0.628402,0,-0.628402,8,29.30999184,33.23000336,27.70998573,27.4699955,0.327569634,0.385289818,0.0024847,0.141136155,0.498518586,0.540664494
